Sent,Tm,Lex,Luhn,Lsa,Tr,LDA
"On Monday, 
Marker voiced his concern in a meeting with East Timor's jailed rebel 
chief, Xanana Gusmao.",9.200000000000001,0.003672520781884975,63,-0.010585899473811727,0.005525722231443304,0.7567327425244516
"``I said there was a lot of tension in East 
Timor and that he and his people ought to do everything they can to 
reduce it,'' said Marker, a former Pakistani ambassador to the United 
Nations.",18.400000000000002,0.006964381345608107,69,0.10663330887089507,0.005815813307263367,0.7536692705467026
"Tempers flared but there was no violence during protests 
timed for Marker's weekend trip to Dili, the seaside capital of the 
half-island territory of 800,000 people.",43.24,0.005412048946387412,97,0.02021417049376756,0.005744524231929013,0.7662102316610142
"On Sunday, separatist protesters 
tore down a fence at the commercial airport and pushed past soldiers 
with automatic rifles as they tried in vain to speak to Marker as 
he left.",15.64,0.004491392942622707,100,0.0027984499898751963,0.005430188340218744,0.7660455885100124
"During a visit last year, Indonesian soldiers killed two 
pro-independence demonstrators outside a hotel where Marker was staying. 
",17.48,0.008766154312046278,76,-0.04096553452540664,0.005800336670730954,0.5744453606757115
"Activists have alleged that Indonesia secretly ferried troops into 
East Timor in spite of pledges to reduce the number.",7.36,0.007586338222728142,73,-0.014449638908791348,0.0057383944307030825,0.7537137437424981
"Marker said Jakarta 
had advised him of troop rotations and that U.N. staff were monitoring 
the situation.",14.72,0.0032254519496149915,53,0.018550933384925524,0.004977725413686585,0.7362689601695168
"Marker was scheduled to talk with Indonesian President 
B.J. Habibie on Tuesday and will leave Indonesia on Wednesday to prepare 
for another batch of meetings in the New Year.",17.48,0.006194567662327834,97,-0.00021626351743096766,0.005673604917958378,0.7280213605640657
"``If you ask me... 
`Do you have a solution?'",2.7600000000000002,0.00291385069007754,8,-0.005605999777978654,0.0037997003166395406,0.5250925203161515
"then the answer is, `I don't,''' he said. 
",0.92,0.00567741935483871,6,-5.98042333463883e-05,0.0038929387189560022,0.531245875753964
"``But I think there are ways of getting there and the first thing 
is to have peace and quiet.'' 
",6.44,0.0036587835316679957,18,0.0025983855740780363,0.005070035313129367,0.6869339020642654
